X®y¼Ð,Y®y¼Ð,x»~®t,y»~®t
219.15,474.81,180.85,-174.81
299.07,466.95,100.93,-166.95
326.03,433.31,73.97000000000003,-133.31
260.57,432.54,139.43,-132.54000000000002
230.0,456.78,170.0,-156.77999999999997
352.33000000000004,387.33,47.66999999999996,-87.32999999999998
286.65,443.65,113.35000000000002,-143.64999999999998
299.73,440.3,100.26999999999998,-140.3
304.32,426.91,95.68,-126.91000000000003
386.94,394.86,13.060000000000002,-94.86000000000001
328.16999999999996,426.96,71.83000000000004,-126.95999999999998
269.96,486.93,130.04000000000002,-186.93
350.53999999999996,454.2,49.460000000000036,-154.2
270.85,471.2,129.14999999999998,-171.2
270.19,435.07,129.81,-135.07
321.88,435.04,78.12,-135.04000000000002
264.76,466.58,135.24,-166.57999999999998
267.51,458.63,132.49,-158.63
227.67000000000002,443.99,172.32999999999998,-143.99
163.36,461.8,236.64,-161.8
227.31,467.41,172.69,-167.41000000000003
331.36,434.29,68.63999999999999,-134.29000000000002
334.81,466.49,65.19,-166.49
347.45,425.81,52.55000000000001,-125.81
325.68,444.29,74.32,-144.29000000000002
201.9,487.14,198.1,-187.14
238.42000000000002,476.57,161.57999999999998,-176.57
223.15,470.13,176.85,-170.13
223.31,471.12,176.69,-171.12
223.31,471.12,176.69,-171.12
223.15,470.13,176.85,-170.13
351.78,404.62,48.22000000000003,-104.62
347.63,396.64,52.370000000000005,-96.63999999999999
361.05,432.47,38.94999999999999,-132.47000000000003
359.69,429.79,40.31,-129.79000000000002
359.69,429.79,40.31,-129.79000000000002
359.69,429.79,40.31,-129.79000000000002
360.15,430.68,39.85000000000002,-130.68
379.53,417.95,20.470000000000027,-117.94999999999999
390.65999999999997,427.68,9.340000000000032,-127.68
366.26,403.63,33.74000000000001,-103.63
353.98,439.32,46.01999999999998,-139.32
333.05,426.99,66.94999999999999,-126.99000000000001
287.33000000000004,494.65,112.66999999999996,-194.64999999999998
258.09000000000003,440.42,141.90999999999997,-140.42000000000002
323.58000000000004,464.52,76.41999999999996,-164.51999999999998
207.18,454.28,192.82,-154.27999999999997
345.95,444.2,54.05000000000001,-144.2
306.44,432.53,93.56,-132.52999999999997
353.6,449.47,46.39999999999998,-149.47000000000003
282.69,431.27,117.31,-131.26999999999998
301.07,444.07,98.93,-144.07
296.81,445.55,103.19,-145.55
319.98,430.42,80.01999999999998,-130.42000000000002
274.83,468.04,125.17000000000002,-168.04000000000002
297.73,434.64,102.26999999999998,-134.64
228.25,501.72,171.75,-201.72000000000003
269.5,448.77,130.5,-148.76999999999998
257.85,477.54,142.14999999999998,-177.54000000000002
296.15999999999997,443.66,103.84000000000003,-143.66000000000003
258.31,479.49,141.69,-179.49
231.97,467.61,168.03,-167.61
174.45,506.39,225.55,-206.39
227.14,466.43,172.86,-166.43
286.24,457.41,113.75999999999999,-157.41000000000003
286.84000000000003,459.32,113.15999999999997,-159.32
287.13,460.27,112.87,-160.26999999999998
286.84000000000003,459.32,113.15999999999997,-159.32
286.84000000000003,459.32,113.15999999999997,-159.32
287.13,460.27,112.87,-160.26999999999998
254.35,483.47,145.65,-183.47000000000003
322.28999999999996,474.64,77.71000000000004,-174.64
321.23,471.84,78.76999999999998,-171.83999999999997
321.23,471.84,78.76999999999998,-171.83999999999997
321.59000000000003,472.77,78.40999999999997,-172.76999999999998
321.59000000000003,472.77,78.40999999999997,-172.76999999999998
387.25,441.16,12.75,-141.16000000000003
284.28999999999996,422.33,115.71000000000004,-122.32999999999998
290.89,442.27,109.11000000000001,-142.26999999999998
313.48,451.25,86.51999999999998,-151.25
324.86,430.55,75.13999999999999,-130.55
292.75,462.7,107.25,-162.7
226.81,492.84,173.19,-192.83999999999997
295.06,427.1,104.94,-127.10000000000002
314.89,454.99,85.11000000000001,-154.99
355.15999999999997,420.88,44.84000000000003,-120.88
322.26,435.97,77.74000000000001,-135.97000000000003
285.06,453.59,114.94,-153.58999999999997
221.1,487.66,178.9,-187.66000000000003
272.4,477.0,127.60000000000002,-177.0
311.02,444.69,88.98000000000002,-144.69
246.92000000000002,471.79,153.07999999999998,-171.79000000000002
232.69,471.54,167.31,-171.54000000000002
366.26,403.63,33.74000000000001,-103.63
332.84000000000003,474.84,67.15999999999997,-174.83999999999997
269.31,465.4,130.69,-165.39999999999998
312.73,436.55,87.26999999999998,-136.55
308.03,424.43,91.97000000000003,-124.43
261.71,473.53,138.29000000000002,-173.52999999999997
347.21000000000004,435.9,52.789999999999964,-135.89999999999998
